state,date,precipitation,year,month
Rio Grande do Norte,2011-05-31,413.0,2011,5
Rio Grande do Norte,2011-06-30,445.4,2011,6
Rio Grande do Norte,2011-07-31,170.4,2011,7
Rio Grande do Norte,2011-08-31,118.8,2011,8
Rio Grande do Norte,2011-09-30,33.3,2011,9
Rio Grande do Norte,2011-10-31,20.8,2011,10
Rio Grande do Norte,2011-11-30,44.0,2011,11
Rio Grande do Norte,2011-12-31,21.9,2011,12
Rio Grande do Norte,2012-01-31,76.5,2012,1
Rio Grande do Norte,2012-02-29,110.9,2012,2
Rio Grande do Norte,2012-03-31,146.2,2012,3
Rio Grande do Norte,2012-04-30,60.7,2012,4
Rio Grande do Norte,2012-05-31,184.4,2012,5
Rio Grande do Norte,2012-06-30,302.1,2012,6
Rio Grande do Norte,2012-07-31,234.9,2012,7
Rio Grande do Norte,2012-08-31,63.4,2012,8
Rio Grande do Norte,2012-09-30,41.6,2012,9
Rio Grande do Norte,2012-10-31,18.4,2012,10
Rio Grande do Norte,2012-11-30,0.7,2012,11
Rio Grande do Norte,2012-12-31,1.4,2012,12
Rio Grande do Norte,2013-01-31,20.2,2013,1
Rio Grande do Norte,2013-02-28,59.8,2013,2
Rio Grande do Norte,2013-03-31,35.1,2013,3
Rio Grande do Norte,2013-04-30,175.6,2013,4
Rio Grande do Norte,2013-05-31,254.9,2013,5
Rio Grande do Norte,2013-06-30,399.1,2013,6
Rio Grande do Norte,2013-07-31,430.6,2013,7
Rio Grande do Norte,2013-08-31,242.0,2013,8
Rio Grande do Norte,2013-09-30,200.0,2013,9
Rio Grande do Norte,2013-10-31,11.1,2013,10
Rio Grande do Norte,2013-11-30,38.6,2013,11
Rio Grande do Norte,2013-12-31,10.1,2013,12
Rio Grande do Norte,2014-01-31,79.0,2014,1
Rio Grande do Norte,2014-02-28,52.1,2014,2
Rio Grande do Norte,2014-03-31,262.1,2014,3
Rio Grande do Norte,2014-04-30,81.9,2014,4
Rio Grande do Norte,2014-05-31,191.0,2014,5
Rio Grande do Norte,2014-06-30,540.4,2014,6
Rio Grande do Norte,2014-07-31,231.4,2014,7
Rio Grande do Norte,2014-08-31,89.7,2014,8
Rio Grande do Norte,2014-09-30,149.0,2014,9
Rio Grande do Norte,2014-10-31,30.7,2014,10
Rio Grande do Norte,2014-11-30,24.8,2014,11
Rio Grande do Norte,2014-12-31,23.9,2014,12
Rio Grande do Norte,2015-01-31,30.3,2015,1
Rio Grande do Norte,2015-02-28,77.7,2015,2
Rio Grande do Norte,2015-03-31,317.0,2015,3
Rio Grande do Norte,2015-04-30,156.1,2015,4
Rio Grande do Norte,2015-05-31,69.6,2015,5
Rio Grande do Norte,2015-06-30,301.2,2015,6
Rio Grande do Norte,2015-07-31,316.5,2015,7
Rio Grande do Norte,2015-08-31,43.1,2015,8
Rio Grande do Norte,2015-09-30,24.4,2015,9
Rio Grande do Norte,2015-10-31,10.8,2015,10
Rio Grande do Norte,2015-11-30,0.4,2015,11
Rio Grande do Norte,2015-12-31,67.1,2015,12
Rio Grande do Norte,2016-01-31,153.9,2016,1
Rio Grande do Norte,2016-02-29,73.8,2016,2
Rio Grande do Norte,2016-03-31,152.5,2016,3
Rio Grande do Norte,2016-04-30,166.4,2016,4
Rio Grande do Norte,2016-05-31,207.9,2016,5
Rio Grande do Norte,2016-06-30,156.3,2016,6
Rio Grande do Norte,2016-07-31,38.6,2016,7
Rio Grande do Norte,2016-08-31,68.6,2016,8
Rio Grande do Norte,2016-09-30,42.2,2016,9
Rio Grande do Norte,2016-10-31,22.7,2016,10
Rio Grande do Norte,2016-11-30,19.0,2016,11
Rio Grande do Norte,2016-12-31,63.5,2016,12
Rio Grande do Norte,2017-01-31,80.6,2017,1
Rio Grande do Norte,2017-02-28,65.0,2017,2
Rio Grande do Norte,2017-03-31,187.2,2017,3
Rio Grande do Norte,2017-04-30,254.1,2017,4
Rio Grande do Norte,2017-05-31,229.4,2017,5
Rio Grande do Norte,2017-06-30,197.7,2017,6
Rio Grande do Norte,2017-07-31,414.3,2017,7
Rio Grande do Norte,2017-08-31,24.3,2017,8
Rio Grande do Norte,2017-09-30,74.4,2017,9
Rio Grande do Norte,2017-10-31,71.8,2017,10
Rio Grande do Norte,2017-11-30,8.9,2017,11
Sao Paulo,1998-01-31,200.6,1998,1
Sao Paulo,1998-02-28,394.2,1998,2
Sao Paulo,1998-03-31,252.9,1998,3
Sao Paulo,1998-04-30,92.8,1998,4
Sao Paulo,1998-05-31,130.0,1998,5
Sao Paulo,1998-06-30,16.1,1998,6
Sao Paulo,1998-07-31,10.1,1998,7
Sao Paulo,1998-08-31,42.5,1998,8
Sao Paulo,1998-09-30,95.0,1998,9
Sao Paulo,1998-10-31,216.4,1998,10
Sao Paulo,1998-11-30,38.6,1998,11
Sao Paulo,1998-12-31,241.2,1998,12
Sao Paulo,1999-01-31,319.1,1999,1
Sao Paulo,1999-02-28,369.8,1999,2
Sao Paulo,1999-03-31,187.3,1999,3
Sao Paulo,1999-04-30,35.8,1999,4
Sao Paulo,1999-05-31,35.5,1999,5
Sao Paulo,1999-06-30,84.3,1999,6
Sao Paulo,1999-07-31,25.6,1999,7
Sao Paulo,1999-08-31,1.4,1999,8
Sao Paulo,1999-09-30,80.1,1999,9
Sao Paulo,1999-10-31,62.0,1999,10
Sao Paulo,1999-11-30,101.4,1999,11
Sao Paulo,1999-12-31,74.6,1999,12
Sao Paulo,2000-01-31,328.3,2000,1
Sao Paulo,2000-02-29,246.6,2000,2
Sao Paulo,2000-03-31,100.1,2000,3
Sao Paulo,2000-04-30,6.3,2000,4
Sao Paulo,2000-05-31,9.3,2000,5
Sao Paulo,2000-06-30,12.2,2000,6
Sao Paulo,2000-07-31,65.6,2000,7
Sao Paulo,2000-08-31,86.3,2000,8
Sao Paulo,2000-09-30,111.1,2000,9
Sao Paulo,2000-10-31,59.0,2000,10
Sao Paulo,2000-11-30,186.0,2000,11
Sao Paulo,2000-12-31,249.7,2000,12
Sao Paulo,2001-01-31,144.2,2001,1
Sao Paulo,2001-02-28,290.1,2001,2
Sao Paulo,2001-03-31,138.5,2001,3
Sao Paulo,2001-04-30,32.9,2001,4
Sao Paulo,2001-05-31,86.1,2001,5
Sao Paulo,2001-06-30,24.5,2001,6
Sao Paulo,2001-07-31,41.0,2001,7
Sao Paulo,2001-08-31,32.8,2001,8
Sao Paulo,2001-09-30,88.5,2001,9
Sao Paulo,2001-10-31,204.3,2001,10
Sao Paulo,2001-11-30,185.2,2001,11
Sao Paulo,2001-12-31,187.0,2001,12
Sao Paulo,2002-01-31,284.8,2002,1
Sao Paulo,2002-02-28,172.5,2002,2
Sao Paulo,2002-03-31,326.5,2002,3
Sao Paulo,2002-04-30,53.5,2002,4
Sao Paulo,2002-05-31,93.0,2002,5
Sao Paulo,2002-06-30,1.3,2002,6
Sao Paulo,2002-07-31,22.9,2002,7
Sao Paulo,2002-08-31,46.4,2002,8
Sao Paulo,2002-09-30,54.8,2002,9
Sao Paulo,2002-10-31,124.9,2002,10
Sao Paulo,2002-11-30,226.5,2002,11
Sao Paulo,2002-12-31,235.3,2002,12
Sao Paulo,2003-01-31,317.2,2003,1
Sao Paulo,2003-02-28,109.4,2003,2
Sao Paulo,2003-03-31,126.5,2003,3
Sao Paulo,2003-04-30,45.6,2003,4
Sao Paulo,2003-05-31,33.1,2003,5
Sao Paulo,2003-06-30,16.0,2003,6
Sao Paulo,2003-07-31,19.0,2003,7
Sao Paulo,2003-08-31,25.3,2003,8
Sao Paulo,2003-09-30,34.5,2003,9
Sao Paulo,2003-10-31,126.7,2003,10
Sao Paulo,2003-11-30,99.3,2003,11
Sao Paulo,2003-12-31,139.8,2003,12
Sao Paulo,2004-01-31,284.5,2004,1
Sao Paulo,2004-02-29,335.6,2004,2
Sao Paulo,2004-03-31,130.7,2004,3
Sao Paulo,2004-04-30,123.4,2004,4
Sao Paulo,2004-05-31,60.1,2004,5
Sao Paulo,2004-06-30,66.8,2004,6
Sao Paulo,2004-07-31,97.4,2004,7
Sao Paulo,2004-08-31,2.7,2004,8
Sao Paulo,2004-09-30,9.3,2004,9
Sao Paulo,2004-10-31,97.4,2004,10
Sao Paulo,2004-11-30,173.6,2004,11
Sao Paulo,2004-12-31,262.9,2004,12
Sao Paulo,2005-01-31,312.1,2005,1
Sao Paulo,2005-02-28,99.9,2005,2
Sao Paulo,2005-03-31,286.6,2005,3
Sao Paulo,2005-04-30,133.2,2005,4
Sao Paulo,2005-05-31,199.0,2005,5
Sao Paulo,2005-06-30,30.4,2005,6
Sao Paulo,2005-07-31,13.7,2005,7
Sao Paulo,2005-08-31,9.5,2005,8
Sao Paulo,2005-09-30,138.8,2005,9
Sao Paulo,2005-10-31,172.1,2005,10
Sao Paulo,2005-11-30,106.1,2005,11
Sao Paulo,2005-12-31,228.2,2005,12
Sao Paulo,2006-01-31,348.0,2006,1
Sao Paulo,2006-02-28,166.0,2006,2
Sao Paulo,2006-03-31,607.9,2006,3
Sao Paulo,2006-04-30,51.1,2006,4
Sao Paulo,2006-05-31,15.0,2006,5
Sao Paulo,2006-06-30,24.2,2006,6
Sao Paulo,2006-07-31,71.0,2006,7
Sao Paulo,2006-08-31,5.8,2006,8
Sao Paulo,2006-09-30,77.7,2006,9
Sao Paulo,2006-10-31,100.4,2006,10
Sao Paulo,2006-11-30,230.7,2006,11
Sao Paulo,2006-12-31,311.5,2006,12
Sao Paulo,2007-01-31,213.5,2007,1
Sao Paulo,2007-02-28,285.9,2007,2
Sao Paulo,2007-03-31,185.4,2007,3
Sao Paulo,2007-04-30,124.8,2007,4
Sao Paulo,2007-05-31,59.0,2007,5
Sao Paulo,2007-06-30,30.7,2007,6
Sao Paulo,2007-07-31,148.3,2007,7
Sao Paulo,2007-08-31,0.0,2007,8
Sao Paulo,2007-09-30,15.7,2007,9
Sao Paulo,2007-10-31,109.3,2007,10
Sao Paulo,2007-11-30,219.9,2007,11
Sao Paulo,2007-12-31,230.9,2007,12
Sao Paulo,2008-01-31,318.5,2008,1
Sao Paulo,2008-02-29,236.3,2008,2
Sao Paulo,2008-03-31,180.8,2008,3
Sao Paulo,2008-04-30,96.6,2008,4
Sao Paulo,2008-05-31,80.3,2008,5
Sao Paulo,2008-06-30,78.2,2008,6
Sao Paulo,2008-07-31,0.0,2008,7
Sao Paulo,2008-08-31,78.5,2008,8
Sao Paulo,2008-09-30,43.9,2008,9
Sao Paulo,2008-10-31,161.4,2008,10
Sao Paulo,2008-11-30,165.1,2008,11
Sao Paulo,2008-12-31,220.2,2008,12
Sao Paulo,2009-01-31,351.8,2009,1
Sao Paulo,2009-02-28,200.2,2009,2
Sao Paulo,2009-03-31,125.7,2009,3
Sao Paulo,2009-04-30,69.6,2009,4
Sao Paulo,2009-05-31,50.0,2009,5
Sao Paulo,2009-06-30,49.8,2009,6
Sao Paulo,2009-07-31,179.7,2009,7
Sao Paulo,2009-08-31,102.8,2009,8
Sao Paulo,2009-09-30,192.2,2009,9
Sao Paulo,2009-10-31,154.5,2009,10
Sao Paulo,2009-11-30,177.3,2009,11
Sao Paulo,2009-12-31,363.7,2009,12
Sao Paulo,2010-01-31,480.5,2010,1
Sao Paulo,2010-02-28,296.5,2010,2
Sao Paulo,2010-03-31,184.5,2010,3
Sao Paulo,2010-04-30,124.5,2010,4
Sao Paulo,2010-05-31,65.2,2010,5
Sao Paulo,2010-06-30,13.1,2010,6
Sao Paulo,2010-07-31,93.5,2010,7
Sao Paulo,2010-08-31,0.4,2010,8
Sao Paulo,2010-09-30,104.8,2010,9
Sao Paulo,2010-10-31,70.1,2010,10
Sao Paulo,2010-11-30,109.6,2010,11
Sao Paulo,2010-12-31,343.1,2010,12
Sao Paulo,2011-01-31,493.7,2011,1
Sao Paulo,2011-02-28,311.5,2011,2
Sao Paulo,2011-03-31,164.0,2011,3
Sao Paulo,2011-04-30,133.0,2011,4
Sao Paulo,2011-05-31,30.4,2011,5
Sao Paulo,2011-06-30,81.6,2011,6
Sao Paulo,2011-07-31,4.5,2011,7
Sao Paulo,2011-08-31,46.3,2011,8
Sao Paulo,2011-09-30,7.4,2011,9
Sao Paulo,2011-10-31,149.6,2011,10
Sao Paulo,2011-11-30,141.3,2011,11
Sao Paulo,2011-12-31,136.8,2011,12
Sao Paulo,2012-01-31,332.6,2012,1
Sao Paulo,2012-02-29,224.2,2012,2
Sao Paulo,2012-03-31,187.6,2012,3
Sao Paulo,2012-04-30,155.9,2012,4
Sao Paulo,2012-05-31,82.7,2012,5
Sao Paulo,2012-06-30,233.7,2012,6
Sao Paulo,2012-07-31,74.7,2012,7
Sao Paulo,2012-08-31,0.3,2012,8
Sao Paulo,2012-09-30,19.2,2012,9
Sao Paulo,2012-10-31,128.3,2012,10
Sao Paulo,2012-11-30,91.6,2012,11
Sao Paulo,2012-12-31,401.9,2012,12
Sao Paulo,2013-01-31,169.2,2013,1
Sao Paulo,2013-02-28,278.0,2013,2
Sao Paulo,2013-03-31,174.5,2013,3
Sao Paulo,2013-04-30,70.7,2013,4
Sao Paulo,2013-05-31,42.5,2013,5
Sao Paulo,2013-06-30,143.2,2013,6
Sao Paulo,2013-07-31,90.9,2013,7
Sao Paulo,2013-08-31,7.7,2013,8
Sao Paulo,2013-09-30,81.3,2013,9
Sao Paulo,2013-10-31,126.6,2013,10
Sao Paulo,2013-11-30,123.6,2013,11
Sao Paulo,2013-12-31,83.1,2013,12
Sao Paulo,2014-01-31,237.9,2014,1
Sao Paulo,2014-02-28,197.6,2014,2
Sao Paulo,2014-03-31,226.9,2014,3
Sao Paulo,2014-04-30,79.7,2014,4
Sao Paulo,2014-05-31,46.0,2014,5
Sao Paulo,2014-06-30,9.7,2014,6
Sao Paulo,2014-07-31,21.4,2014,7
Sao Paulo,2014-08-31,29.6,2014,8
Sao Paulo,2014-09-30,58.7,2014,9
Sao Paulo,2014-10-31,25.2,2014,10
Sao Paulo,2014-11-30,117.5,2014,11
Sao Paulo,2014-12-31,203.1,2014,12
Sao Paulo,2015-01-31,156.2,2015,1
Sao Paulo,2015-02-28,273.0,2015,2
Sao Paulo,2015-03-31,332.7,2015,3
Sao Paulo,2015-04-30,108.1,2015,4
Sao Paulo,2015-05-31,50.7,2015,5
Sao Paulo,2015-06-30,20.3,2015,6
Sao Paulo,2015-07-31,65.1,2015,7
Sao Paulo,2015-08-31,31.6,2015,8
Sao Paulo,2015-09-30,201.7,2015,9
Sao Paulo,2015-10-31,92.1,2015,10
Sao Paulo,2015-11-30,247.2,2015,11
Sao Paulo,2015-12-31,318.1,2015,12
Sao Paulo,2016-01-31,175.9,2016,1
Sao Paulo,2016-02-29,275.1,2016,2
Sao Paulo,2016-03-31,256.6,2016,3
Sao Paulo,2016-04-30,2.4,2016,4
Sao Paulo,2016-05-31,105.7,2016,5
Sao Paulo,2016-06-30,206.8,2016,6
Sao Paulo,2016-07-31,6.4,2016,7
Sao Paulo,2016-08-31,82.4,2016,8
Sao Paulo,2016-09-30,22.2,2016,9
Sao Paulo,2016-10-31,104.1,2016,10
Sao Paulo,2016-11-30,166.8,2016,11
Sao Paulo,2016-12-31,165.4,2016,12
Sao Paulo,2017-01-31,454.0,2017,1
Sao Paulo,2017-02-28,127.3,2017,2
Sao Paulo,2017-03-31,160.4,2017,3
Sao Paulo,2017-04-30,143.1,2017,4
Sao Paulo,2017-05-31,153.4,2017,5
Sao Paulo,2017-06-30,102.9,2017,6
Sao Paulo,2017-07-31,0.8,2017,7
Sao Paulo,2017-08-31,60.5,2017,8
Sao Paulo,2017-09-30,11.1,2017,9
Sao Paulo,2017-10-31,149.4,2017,10
Sao Paulo,2017-11-30,159.8,2017,11
Espirito Santo,1998-01-31,81.6,1998,1
Espirito Santo,1998-02-28,128.3,1998,2
Espirito Santo,1998-03-31,36.9,1998,3
Espirito Santo,1998-04-30,10.3,1998,4
Espirito Santo,1998-05-31,2.5,1998,5
Espirito Santo,1998-06-30,17.4,1998,6
Espirito Santo,1998-07-31,29.6,1998,7
Espirito Santo,1998-08-31,48.7,1998,8
Espirito Santo,1998-09-30,23.2,1998,9
Espirito Santo,1998-10-31,224.6,1998,10
Espirito Santo,1998-11-30,221.3,1998,11
Espirito Santo,1998-12-31,40.8,1998,12
Espirito Santo,1999-01-31,83.4,1999,1
Espirito Santo,1999-02-28,6.1,1999,2
Espirito Santo,1999-03-31,102.8,1999,3
Espirito Santo,1999-04-30,96.9,1999,4
Espirito Santo,1999-05-31,33.6,1999,5
Espirito Santo,1999-06-30,244.2,1999,6
Espirito Santo,1999-07-31,76.2,1999,7
Espirito Santo,1999-08-31,47.1,1999,8
Espirito Santo,1999-09-30,54.2,1999,9
Espirito Santo,1999-10-31,103.8,1999,10
Espirito Santo,1999-11-30,308.8,1999,11
Espirito Santo,1999-12-31,244.8,1999,12
Espirito Santo,2000-01-31,243.9,2000,1
Espirito Santo,2000-02-29,116.3,2000,2
Espirito Santo,2000-03-31,139.8,2000,3
Espirito Santo,2000-04-30,283.0,2000,4
Espirito Santo,2000-05-31,29.0,2000,5
Espirito Santo,2000-06-30,85.0,2000,6
Espirito Santo,2000-07-31,37.6,2000,7
Espirito Santo,2000-08-31,46.0,2000,8
Espirito Santo,2000-09-30,116.0,2000,9
Espirito Santo,2000-10-31,10.5,2000,10
Espirito Santo,2000-11-30,198.0,2000,11
Espirito Santo,2000-12-31,257.1,2000,12
Espirito Santo,2001-01-31,53.5,2001,1
Espirito Santo,2001-02-28,84.6,2001,2
Espirito Santo,2001-03-31,82.1,2001,3
Espirito Santo,2001-04-30,1.6,2001,4
Espirito Santo,2001-05-31,84.8,2001,5
Espirito Santo,2001-06-30,55.7,2001,6
Espirito Santo,2001-07-31,0.0,2001,7
Espirito Santo,2002-05-31,70.9,2002,5
Espirito Santo,2002-06-30,47.8,2002,6
Espirito Santo,2002-07-31,32.4,2002,7
Espirito Santo,2002-08-31,64.9,2002,8
Espirito Santo,2002-09-30,145.6,2002,9
Espirito Santo,2002-10-31,19.5,2002,10
Espirito Santo,2002-11-30,112.3,2002,11
Espirito Santo,2002-12-31,212.0,2002,12
Espirito Santo,2003-01-31,206.7,2003,1
Espirito Santo,2003-02-28,11.8,2003,2
Espirito Santo,2003-03-31,6.6,2003,3
Espirito Santo,2003-04-30,160.7,2003,4
Espirito Santo,2003-05-31,33.8,2003,5
Espirito Santo,2003-06-30,2.1,2003,6
Espirito Santo,2003-07-31,55.4,2003,7
Espirito Santo,2003-08-31,27.3,2003,8
Espirito Santo,2003-09-30,29.7,2003,9
Espirito Santo,2003-10-31,105.3,2003,10
Espirito Santo,2003-11-30,35.3,2003,11
Espirito Santo,2003-12-31,314.4,2003,12
Espirito Santo,2004-01-31,345.4,2004,1
Espirito Santo,2004-02-29,115.7,2004,2
Espirito Santo,2004-03-31,216.6,2004,3
Espirito Santo,2004-04-30,125.7,2004,4
Espirito Santo,2004-05-31,75.1,2004,5
Espirito Santo,2004-06-30,51.9,2004,6
Espirito Santo,2004-07-31,141.8,2004,7
Espirito Santo,2004-08-31,75.2,2004,8
Espirito Santo,2004-09-30,26.6,2004,9
Espirito Santo,2004-10-31,126.1,2004,10
Espirito Santo,2004-11-30,107.1,2004,11
Espirito Santo,2004-12-31,242.7,2004,12
Espirito Santo,2005-01-31,115.7,2005,1
Espirito Santo,2005-02-28,219.8,2005,2
Espirito Santo,2005-03-31,197.0,2005,3
Espirito Santo,2005-04-30,43.7,2005,4
Espirito Santo,2005-05-31,204.0,2005,5
Espirito Santo,2005-06-30,194.1,2005,6
Espirito Santo,2005-07-31,96.3,2005,7
Espirito Santo,2005-08-31,84.1,2005,8
Espirito Santo,2005-09-30,157.6,2005,9
Espirito Santo,2005-10-31,20.4,2005,10
Espirito Santo,2005-11-30,272.0,2005,11
Espirito Santo,2005-12-31,185.8,2005,12
Espirito Santo,2006-01-31,65.0,2006,1
Espirito Santo,2006-02-28,29.9,2006,2
Espirito Santo,2006-03-31,207.0,2006,3
Espirito Santo,2006-04-30,214.6,2006,4
Espirito Santo,2006-05-31,1.3,2006,5
Espirito Santo,2006-06-30,65.1,2006,6
Espirito Santo,2006-07-31,62.5,2006,7
Espirito Santo,2006-08-31,84.2,2006,8
Espirito Santo,2006-09-30,66.4,2006,9
Espirito Santo,2006-10-31,66.5,2006,10
Espirito Santo,2006-11-30,195.4,2006,11
Espirito Santo,2006-12-31,326.7,2006,12
Espirito Santo,2007-01-31,173.4,2007,1
Espirito Santo,2007-02-28,87.2,2007,2
Espirito Santo,2007-03-31,48.3,2007,3
Espirito Santo,2007-04-30,101.9,2007,4
Espirito Santo,2007-05-31,38.1,2007,5
Espirito Santo,2007-06-30,13.6,2007,6
Espirito Santo,2007-07-31,2.0,2007,7
Espirito Santo,2007-08-31,47.6,2007,8
Espirito Santo,2007-09-30,75.0,2007,9
Espirito Santo,2007-10-31,32.1,2007,10
Espirito Santo,2007-11-30,164.6,2007,11
Espirito Santo,2007-12-31,94.2,2007,12
Espirito Santo,2008-01-31,128.4,2008,1
Espirito Santo,2008-02-29,173.0,2008,2
Espirito Santo,2008-03-31,68.7,2008,3
Espirito Santo,2008-04-30,73.3,2008,4
Espirito Santo,2008-05-31,47.0,2008,5
Espirito Santo,2008-06-30,42.1,2008,6
Espirito Santo,2008-07-31,28.3,2008,7
Espirito Santo,2008-08-31,26.8,2008,8
Espirito Santo,2008-09-30,29.2,2008,9
Espirito Santo,2008-10-31,108.6,2008,10
Espirito Santo,2008-11-30,662.8,2008,11
Espirito Santo,2008-12-31,136.1,2008,12
Espirito Santo,2009-01-31,218.1,2009,1
Espirito Santo,2009-02-28,49.0,2009,2
Espirito Santo,2009-03-31,210.9,2009,3
Espirito Santo,2009-04-30,230.1,2009,4
Espirito Santo,2009-05-31,70.3,2009,5
Espirito Santo,2009-06-30,46.5,2009,6
Espirito Santo,2009-07-31,90.0,2009,7
Espirito Santo,2009-08-31,85.6,2009,8
Espirito Santo,2009-09-30,17.5,2009,9
Espirito Santo,2009-10-31,406.4,2009,10
Espirito Santo,2009-11-30,144.3,2009,11
Espirito Santo,2009-12-31,2.0,2009,12
Espirito Santo,2010-01-31,15.6,2010,1
Espirito Santo,2010-02-28,57.1,2010,2
Espirito Santo,2010-03-31,374.7,2010,3
Espirito Santo,2010-04-30,138.7,2010,4
Espirito Santo,2010-05-31,113.4,2010,5
Espirito Santo,2010-06-30,68.6,2010,6
Espirito Santo,2010-07-31,94.9,2010,7
Espirito Santo,2010-08-31,20.7,2010,8
Espirito Santo,2010-09-30,27.8,2010,9
Espirito Santo,2010-10-31,47.2,2010,10
Espirito Santo,2010-11-30,265.4,2010,11
Espirito Santo,2010-12-31,0.0,2010,12
Espirito Santo,2011-01-31,26.8,2011,1
Espirito Santo,2011-02-28,76.7,2011,2
Espirito Santo,2011-03-31,277.4,2011,3
Espirito Santo,2011-04-30,384.0,2011,4
Espirito Santo,2011-05-31,72.3,2011,5
Espirito Santo,2011-06-30,38.4,2011,6
Espirito Santo,2011-07-31,30.5,2011,7
Espirito Santo,2011-08-31,13.4,2011,8
Espirito Santo,2011-09-30,31.2,2011,9
Espirito Santo,2011-10-31,141.6,2011,10
Espirito Santo,2011-11-30,247.1,2011,11
Espirito Santo,2011-12-31,251.8,2011,12
Espirito Santo,2012-01-31,282.9,2012,1
Espirito Santo,2012-02-29,73.6,2012,2
Espirito Santo,2012-03-31,58.9,2012,3
Espirito Santo,2012-04-30,30.1,2012,4
Espirito Santo,2012-05-31,267.1,2012,5
Espirito Santo,2012-06-30,92.8,2012,6
Espirito Santo,2012-07-31,42.6,2012,7
Espirito Santo,2012-08-31,238.4,2012,8
Espirito Santo,2012-09-30,37.9,2012,9
Espirito Santo,2012-10-31,56.0,2012,10
Espirito Santo,2012-11-30,376.1,2012,11
Espirito Santo,2012-12-31,42.7,2012,12
Espirito Santo,2013-01-31,197.8,2013,1
Espirito Santo,2013-02-28,39.2,2013,2
Espirito Santo,2013-03-31,434.5,2013,3
Espirito Santo,2013-04-30,50.9,2013,4
Espirito Santo,2013-05-31,76.1,2013,5
Espirito Santo,2013-06-30,84.8,2013,6
Espirito Santo,2013-07-31,61.0,2013,7
Espirito Santo,2013-08-31,83.1,2013,8
Espirito Santo,2013-09-30,33.3,2013,9
Espirito Santo,2013-10-31,68.9,2013,10
Espirito Santo,2013-11-30,351.1,2013,11
Espirito Santo,2013-12-31,713.9,2013,12
Espirito Santo,2014-01-31,51.1,2014,1
Espirito Santo,2014-02-28,41.1,2014,2
Espirito Santo,2014-03-31,90.9,2014,3
Espirito Santo,2014-04-30,95.5,2014,4
Espirito Santo,2014-05-31,5.0,2014,5
Espirito Santo,2014-06-30,51.2,2014,6
Espirito Santo,2014-07-31,107.3,2014,7
Espirito Santo,2014-08-31,83.4,2014,8
Espirito Santo,2014-09-30,23.7,2014,9
Espirito Santo,2014-10-31,286.6,2014,10
Espirito Santo,2014-11-30,68.7,2014,11
Espirito Santo,2014-12-31,86.1,2014,12
Espirito Santo,2015-01-31,0.0,2015,1
Espirito Santo,2015-02-28,53.9,2015,2
Espirito Santo,2015-03-31,48.9,2015,3
Espirito Santo,2015-04-30,31.8,2015,4
Espirito Santo,2015-05-31,199.8,2015,5
Espirito Santo,2015-06-30,109.1,2015,6
Espirito Santo,2015-07-31,12.5,2015,7
Espirito Santo,2015-08-31,40.6,2015,8
Espirito Santo,2015-09-30,27.8,2015,9
Espirito Santo,2015-10-31,54.6,2015,10
Espirito Santo,2015-11-30,61.2,2015,11
Espirito Santo,2015-12-31,87.8,2015,12
Espirito Santo,2016-01-31,186.0,2016,1
Espirito Santo,2016-02-29,12.3,2016,2
Espirito Santo,2016-03-31,90.0,2016,3
Espirito Santo,2016-04-30,25.0,2016,4
Espirito Santo,2016-05-31,12.9,2016,5
Espirito Santo,2016-06-30,72.7,2016,6
Espirito Santo,2016-07-31,78.9,2016,7
Espirito Santo,2016-08-31,7.1,2016,8
Espirito Santo,2016-09-30,33.1,2016,9
Espirito Santo,2016-10-31,107.7,2016,10
Espirito Santo,2016-11-30,227.1,2016,11
Espirito Santo,2016-12-31,95.7,2016,12
Espirito Santo,2017-01-31,24.0,2017,1
Espirito Santo,2017-02-28,96.0,2017,2
Espirito Santo,2017-03-31,38.1,2017,3
Espirito Santo,2017-04-30,64.6,2017,4
Espirito Santo,2017-05-31,180.4,2017,5
Espirito Santo,2017-06-30,133.6,2017,6
Espirito Santo,2017-07-31,195.8,2017,7
Espirito Santo,2017-08-31,27.0,2017,8
Espirito Santo,2017-09-30,81.3,2017,9
Espirito Santo,2017-10-31,84.9,2017,10
Espirito Santo,2017-11-30,128.0,2017,11
Santa Catarina,1998-01-31,305.6,1998,1
Santa Catarina,1998-02-28,186.3,1998,2
Santa Catarina,1998-03-31,135.7,1998,3
Santa Catarina,1998-04-30,155.6,1998,4
Santa Catarina,1998-05-31,72.6,1998,5
Santa Catarina,1998-06-30,79.2,1998,6
Santa Catarina,1998-07-31,90.1,1998,7
Santa Catarina,1998-08-31,226.3,1998,8
Santa Catarina,1998-09-30,255.7,1998,9
Santa Catarina,1998-10-31,147.7,1998,10
Santa Catarina,1998-11-30,131.6,1998,11
Santa Catarina,1998-12-31,114.7,1998,12
Santa Catarina,1999-01-31,260.9,1999,1
Santa Catarina,1999-02-28,218.3,1999,2
Santa Catarina,1999-03-31,75.9,1999,3
Santa Catarina,1999-04-30,94.1,1999,4
Santa Catarina,1999-05-31,51.0,1999,5
Santa Catarina,1999-06-30,116.5,1999,6
Santa Catarina,1999-07-31,161.5,1999,7
Santa Catarina,1999-08-31,27.7,1999,8
Santa Catarina,1999-09-30,89.4,1999,9
Santa Catarina,1999-10-31,230.1,1999,10
Santa Catarina,1999-11-30,231.3,1999,11
Santa Catarina,1999-12-31,94.3,1999,12
